"REF_DATE","GEO","DGUID","Radio station format","Audience occupation","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2003","Canada","","Golden-oldies, rock music","Middle manager","Percent","239","units","0","v28466020","1.8.11","23.2","","","","1"
"2003","Canada","","Golden-oldies, rock music","Store owner, self employed, contractor","Percent","239","units","0","v28466021","1.8.12","22.5","","","","1"
"2003","Canada","","Golden-oldies, rock music","Senior manager or executive","Percent","239","units","0","v28466022","1.8.13","19.0","","","","1"
"2003","Canada","","Golden-oldies, rock music","Professional","Percent","239","units","0","v28466023","1.8.14","16.7","","","","1"
"2003","Canada","","Golden-oldies, rock music","Not working","Percent","239","units","0","v28466024","1.8.15","10.9","","","","1"
"2003","Canada","","Golden-oldies, rock music","Occupation unknown","Percent","239","units","0","v28466028","1.8.19","12.7","","","","1"
"2003","Canada","","Middle-of-the-road music","General labourer","Percent","239","units","0","v28466029","1.9.1","1.2","","","","1"
"2003","Canada","","Middle-of-the-road music","Service industry worker","Percent","239","units","0","v28466030","1.9.2","0.1","","","","1"
"2003","Canada","","Middle-of-the-road music","Farmer, farm worker","Percent","239","units","0","v28466031","1.9.3","0.9","","","","1"
"2003","Canada","","Middle-of-the-road music","Fisheries worker","Percent","239","units","0","v28466032","1.9.4","1.1","","","","1"
"2003","Canada","","Middle-of-the-road music","Skilled tradesperson","Percent","239","units","0","v28466033","1.9.5","1.3","","","","1"
"2003","Canada","","Middle-of-the-road music","Skilled service worker","Percent","239","units","0","v28466034","1.9.6","1.0","","","","1"
"2003","Canada","","Middle-of-the-road music","Technical worker","Percent","239","units","0","v28466035","1.9.7","1.0","","","","1"
"2003","Canada","","Middle-of-the-road music","Clerical and related worker","Percent","239","units","0","v28466036","1.9.8","1.2","","","","1"
"2003","Canada","","Middle-of-the-road music","Artistic, literary, recreational worker","Percent","239","units","0","v28466037","1.9.9","2.0","","","","1"
"2003","Canada","","Middle-of-the-road music","Sales worker","Percent","239","units","0","v28466038","1.9.10","0.5","","","","1"
"2003","Canada","","Middle-of-the-road music","Middle manager","Percent","239","units","0","v28466039","1.9.11","0.6","","","","1"
"2003","Canada","","Middle-of-the-road music","Store owner, self employed, contractor","Percent","239","units","0","v28466040","1.9.12","1.6","","","","1"
"2003","Canada","","Middle-of-the-road music","Senior manager or executive","Percent","239","units","0","v28466041","1.9.13","1.6","","","","1"
"2003","Canada","","Middle-of-the-road music","Professional","Percent","239","units","0","v28466042","1.9.14","0.9","","","","1"
"2003","Canada","","Middle-of-the-road music","Not working","Percent","239","units","0","v28466043","1.9.15","2.6","","","","1"
"2003","Canada","","Middle-of-the-road music","Occupation unknown","Percent","239","units","0","v28466047","1.9.19","4.6","","","","1"
"2003","Canada","","Other radio station formats","General labourer","Percent","239","units","0","v28466048","1.10.1","4.5","","","","1"
"2003","Canada","","Other radio station formats","Service industry worker","Percent","239","units","0","v28466049","1.10.2","11.1","","","","1"
"2003","Canada","","Other radio station formats","Farmer, farm worker","Percent","239","units","0","v28466050","1.10.3","4.7","","","","1"
"2003","Canada","","Other radio station formats","Fisheries worker","Percent","239","units","0","v28466051","1.10.4","3.6","","","","1"
"2003","Canada","","Other radio station formats","Skilled tradesperson","Percent","239","units","0","v28466052","1.10.5","3.5","","","","1"
"2003","Canada","","Other radio station formats","Skilled service worker","Percent","239","units","0","v28466053","1.10.6","3.4","","","","1"
"2003","Canada","","Other radio station formats","Technical worker","Percent","239","units","0","v28466054","1.10.7","4.7","","","","1"
"2003","Canada","","Other radio station formats","Clerical and related worker","Percent","239","units","0","v28466055","1.10.8","3.8","","","","1"
"2003","Canada","","Other radio station formats","Artistic, literary, recreational worker","Percent","239","units","0","v28466056","1.10.9","3.3","","","","1"
"2003","Canada","","Other radio station formats","Sales worker","Percent","239","units","0","v28466057","1.10.10","5.0","","","","1"
"2003","Canada","","Other radio station formats","Middle manager","Percent","239","units","0","v28466058","1.10.11","4.0","","","","1"
"2003","Canada","","Other radio station formats","Store owner, self employed, contractor","Percent","239","units","0","v28466059","1.10.12","3.5","","","","1"
"2003","Canada","","Other radio station formats","Senior manager or executive","Percent","239","units","0","v28466060","1.10.13","2.4","","","","1"
"2003","Canada","","Other radio station formats","Professional","Percent","239","units","0","v28466061","1.10.14","4.4","","","","1"
"2003","Canada","","Other radio station formats","Not working","Percent","239","units","0","v28466062","1.10.15","3.2","","","","1"
"2003","Canada","","Other radio station formats","Occupation unknown","Percent","239","units","0","v28466066","1.10.19","4.9","","","","1"
"2003","Canada","","Sports radio format","General labourer","Percent","239","units","0","v28466067","1.11.1","1.0","","","","1"
"2003","Canada","","Sports radio format","Service industry worker","Percent","239","units","0","v28466068","1.11.2","0.0","","","","1"
"2003","Canada","","Sports radio format","Farmer, farm worker","Percent","239","units","0","v28466069","1.11.3","0.9","","","","1"
"2003","Canada","","Sports radio format","Fisheries worker","Percent","239","units","0","v28466070","1.11.4","0.1","","","","1"
"2003","Canada","","Sports radio format","Skilled tradesperson","Percent","239","units","0","v28466071","1.11.5","1.1","","","","1"
"2003","Canada","","Sports radio format","Skilled service worker","Percent","239","units","0","v28466072","1.11.6","0.4","","","","1"
"2003","Canada","","Sports radio format","Technical worker","Percent","239","units","0","v28466073","1.11.7","1.1","","","","1"
"2003","Canada","","Sports radio format","Clerical and related worker","Percent","239","units","0","v28466074","1.11.8","0.9","","","","1"
"2003","Canada","","Sports radio format","Artistic, literary, recreational worker","Percent","239","units","0","v28466075","1.11.9","2.5","","","","1"
"2003","Canada","","Sports radio format","Sales worker","Percent","239","units","0","v28466076","1.11.10","1.0","","","","1"
"2003","Canada","","Sports radio format","Middle manager","Percent","239","units","0","v28466077","1.11.11","1.9","","","","1"
"2003","Canada","","Sports radio format","Store owner, self employed, contractor","Percent","239","units","0","v28466078","1.11.12","1.2","","","","1"
"2003","Canada","","Sports radio format","Senior manager or executive","Percent","239","units","0","v28466079","1.11.13","1.4","","","","1"
"2003","Canada","","Sports radio format","Professional","Percent","239","units","0","v28466080","1.11.14","1.2","","","","1"
"2003","Canada","","Sports radio format","Not working","Percent","239","units","0","v28466081","1.11.15","0.1","","","","1"
"2003","Canada","","Sports radio format","Occupation unknown","Percent","239","units","0","v28466085","1.11.19","0.6","","","","1"
"2003","Canada","","Talk radio format","General labourer","Percent","239","units","0","v28466086","1.12.1","5.4","","","","1"
"2003","Canada","","Talk radio format","Service industry worker","Percent","239","units","0","v28466087","1.12.2","0.1","","","","1"
"2003","Canada","","Talk radio format","Farmer, farm worker","Percent","239","units","0","v28466088","1.12.3","4.3","","","","1"
"2003","Canada","","Talk radio format","Fisheries worker","Percent","239","units","0","v28466089","1.12.4","9.1","","","","1"
"2003","Canada","","Talk radio format","Skilled tradesperson","Percent","239","units","0","v28466090","1.12.5","8.1","","","","1"
"2003","Canada","","Talk radio format","Skilled service worker","Percent","239","units","0","v28466091","1.12.6","5.1","","","","1"
"2003","Canada","","Talk radio format","Technical worker","Percent","239","units","0","v28466092","1.12.7","8.3","","","","1"
"2003","Canada","","Talk radio format","Clerical and related worker","Percent","239","units","0","v28466093","1.12.8","7.0","","","","1"
"2003","Canada","","Talk radio format","Artistic, literary, recreational worker","Percent","239","units","0","v28466094","1.12.9","10.1","","","","1"
"2003","Canada","","Talk radio format","Sales worker","Percent","239","units","0","v28466095","1.12.10","6.5","","","","1"
"2003","Canada","","Talk radio format","Middle manager","Percent","239","units","0","v28466096","1.12.11","7.6","","","","1"
"2003","Canada","","Talk radio format","Store owner, self employed, contractor","Percent","239","units","0","v28466097","1.12.12","11.2","","","","1"
"2003","Canada","","Talk radio format","Senior manager or executive","Percent","239","units","0","v28466098","1.12.13","13.8","","","","1"
"2003","Canada","","Talk radio format","Professional","Percent","239","units","0","v28466099","1.12.14","9.4","","","","1"
"2003","Canada","","Talk radio format","Not working","Percent","239","units","0","v28466100","1.12.15","12.4","","","","1"
"2003","Canada","","Talk radio format","Occupation unknown","Percent","239","units","0","v28466104","1.12.19","14.5","","","","1"
"2003","Canada","","United States radio stations","General labourer","Percent","239","units","0","v28466105","1.13.1","3.8","","","","1"
"2003","Canada","","United States radio stations","Service industry worker","Percent","239","units","0","v28466106","1.13.2","0.3","","","","1"
"2003","Canada","","United States radio stations","Farmer, farm worker","Percent","239","units","0","v28466107","1.13.3","3.5","","","","1"
"2003","Canada","","United States radio stations","Fisheries worker","Percent","239","units","0","v28466108","1.13.4","4.9","","","","1"
"2003","Canada","","United States radio stations","Skilled tradesperson","Percent","239","units","0","v28466109","1.13.5","3.2","","","","1"
"2003","Canada","","United States radio stations","Skilled service worker","Percent","239","units","0","v28466110","1.13.6","2.0","","","","1"
"2003","Canada","","United States radio stations","Technical worker","Percent","239","units","0","v28466111","1.13.7","2.5","","","","1"
"2003","Canada","","United States radio stations","Clerical and related worker","Percent","239","units","0","v28466112","1.13.8","3.1","","","","1"
"2003","Canada","","United States radio stations","Artistic, literary, recreational worker","Percent","239","units","0","v28466113","1.13.9","3.1","","","","1"
"2003","Canada","","United States radio stations","Sales worker","Percent","239","units","0","v28466114","1.13.10","2.3","","","","1"
"2003","Canada","","United States radio stations","Middle manager","Percent","239","units","0","v28466115","1.13.11","3.0","","","","1"
"2003","Canada","","United States radio stations","Store owner, self employed, contractor","Percent","239","units","0","v28466116","1.13.12","3.0","","","","1"
"2003","Canada","","United States radio stations","Senior manager or executive","Percent","239","units","0","v28466117","1.13.13","2.2","","","","1"
"2003","Canada","","United States radio stations","Professional","Percent","239","units","0","v28466118","1.13.14","2.7","","","","1"
"2003","Canada","","United States radio stations","Not working","Percent","239","units","0","v28466119","1.13.15","2.8","","","","1"
"2003","Canada","","United States radio stations","Occupation unknown","Percent","239","units","0","v28466123","1.13.19","3.1","","","","1"
"2004","Canada","","Adult contemporary music","General labourer","Percent","239","units","0","v28465877","1.1.1","23.9","","","","1"
"2004","Canada","","Adult contemporary music","Service industry worker","Percent","239","units","0","v28465878","1.1.2","22.3","","","","1"
"2004","Canada","","Adult contemporary music","Farmer, farm worker","Percent","239","units","0","v28465879","1.1.3","32.1","","","","1"
"2004","Canada","","Adult contemporary music","Fisheries worker","Percent","239","units","0","v28465880","1.1.4","14.7","","","","1"
"2004","Canada","","Adult contemporary music","Skilled tradesperson","Percent","239","units","0","v28465881","1.1.5","27.9","","","","1"
"2004","Canada","","Adult contemporary music","Skilled service worker","Percent","239","units","0","v28465882","1.1.6","42.6","","","","1"
"2004","Canada","","Adult contemporary music","Technical worker","Percent","239","units","0","v28465883","1.1.7","28.8","","","","1"
"2004","Canada","","Adult contemporary music","Clerical and related worker","Percent","239","units","0","v28465884","1.1.8","17.3","","","","1"
"2004","Canada","","Adult contemporary music","Artistic, literary, recreational worker","Percent","239","units","0","v28465885","1.1.9","28.1","","","","1"
"2004","Canada","","Adult contemporary music","Sales worker","Percent","239","units","0","v28465886","1.1.10","18.0","","","","1"
"2004","Canada","","Adult contemporary music","Middle manager","Percent","239","units","0","v28465887","1.1.11","33.2","","","","1"
"2004","Canada","","Adult contemporary music","Store owner, self employed, contractor","Percent","239","units","0","v28465888","1.1.12","25.3","","","","1"
"2004","Canada","","Adult contemporary music","Senior manager or executive","Percent","239","units","0","v28465889","1.1.13","27.0","","","","1"
"2004","Canada","","Adult contemporary music","Professional","Percent","239","units","0","v28465890","1.1.14","24.5","","","","1"
"2004","Canada","","Adult contemporary music","Not working","Percent","239","units","0","v28465891","1.1.15","27.8","","","","1"
"2004","Canada","","Adult contemporary music","Occupation unknown","Percent","239","units","0","v28465895","1.1.19","20.9","","","","1"
"2004","Canada","","Album-oriented-rock music","General labourer","Percent","239","units","0","v28465896","1.2.1","11.3","","","","1"
"2004","Canada","","Album-oriented-rock music","Service industry worker","Percent","239","units","0","v28465897","1.2.2","7.0","","","","1"
"2004","Canada","","Album-oriented-rock music","Farmer, farm worker","Percent","239","units","0","v28465898","1.2.3","7.2","","","","1"
"2004","Canada","","Album-oriented-rock music","Fisheries worker","Percent","239","units","0","v28465899","1.2.4","4.6","","","","1"
"2004","Canada","","Album-oriented-rock music","Skilled tradesperson","Percent","239","units","0","v28465900","1.2.5","6.8","","","","1"
"2004","Canada","","Album-oriented-rock music","Skilled service worker","Percent","239","units","0","v28465901","1.2.6","4.1","","","","1"
"2004","Canada","","Album-oriented-rock music","Technical worker","Percent","239","units","0","v28465902","1.2.7","6.9","","","","1"
"2004","Canada","","Album-oriented-rock music","Clerical and related worker","Percent","239","units","0","v28465903","1.2.8","11.8","","","","1"
"2004","Canada","","Album-oriented-rock music","Artistic, literary, recreational worker","Percent","239","units","0","v28465904","1.2.9","6.6","","","","1"
"2004","Canada","","Album-oriented-rock music","Sales worker","Percent","239","units","0","v28465905","1.2.10","3.6","","","","1"
"2004","Canada","","Album-oriented-rock music","Middle manager","Percent","239","units","0","v28465906","1.2.11","6.3","","","","1"
"2004","Canada","","Album-oriented-rock music","Store owner, self employed, contractor","Percent","239","units","0","v28465907","1.2.12","6.5","","","","1"
"2004","Canada","","Album-oriented-rock music","Senior manager or executive","Percent","239","units","0","v28465908","1.2.13","3.4","","","","1"
"2004","Canada","","Album-oriented-rock music","Professional","Percent","239","units","0","v28465909","1.2.14","4.3","","","","1"
"2004","Canada","","Album-oriented-rock music","Not working","Percent","239","units","0","v28465910","1.2.15","3.6","","","","1"
"2004","Canada","","Album-oriented-rock music","Occupation unknown","Percent","239","units","0","v28465914","1.2.19","3.5","","","","1"
"2004","Canada","","Canadian Broadcasting Corporation (CBC)","General labourer","Percent","239","units","0","v28465915","1.3.1","2.4","","","","1"
"2004","Canada","","Canadian Broadcasting Corporation (CBC)","Service industry worker","Percent","239","units","0","v28465916","1.3.2","6.9","","","","1"
"2004","Canada","","Canadian Broadcasting Corporation (CBC)","Farmer, farm worker","Percent","239","units","0","v28465917","1.3.3","3.3","","","","1"
"2004","Canada","","Canadian Broadcasting Corporation (CBC)","Fisheries worker","Percent","239","units","0","v28465918","1.3.4","6.9","","","","1"
"2004","Canada","","Canadian Broadcasting Corporation (CBC)","Skilled tradesperson","Percent","239","units","0","v28465919","1.3.5","7.7","","","","1"
"2004","Canada","","Canadian Broadcasting Corporation (CBC)","Skilled service worker","Percent","239","units","0","v28465920","1.3.6","5.1","","","","1"
"2004","Canada","","Canadian Broadcasting Corporation (CBC)","Technical worker","Percent","239","units","0","v28465921","1.3.7","9.2","","","","1"
"2004","Canada","","Canadian Broadcasting Corporation (CBC)","Clerical and related worker","Percent","239","units","0","v28465922","1.3.8","3.7","","","","1"
"2004","Canada","","Canadian Broadcasting Corporation (CBC)","Artistic, literary, recreational worker","Percent","239","units","0","v28465923","1.3.9","6.6","","","","1"
"2004","Canada","","Canadian Broadcasting Corporation (CBC)","Sales worker","Percent","239","units","0","v28465924","1.3.10","26.5","","","","1"
"2004","Canada","","Canadian Broadcasting Corporation (CBC)","Middle manager","Percent","239","units","0","v28465925","1.3.11","7.5","","","","1"
"2004","Canada","","Canadian Broadcasting Corporation (CBC)","Store owner, self employed, contractor","Percent","239","units","0","v28465926","1.3.12","10.6","","","","1"
"2004","Canada","","Canadian Broadcasting Corporation (CBC)","Senior manager or executive","Percent","239","units","0","v28465927","1.3.13","17.1","","","","1"
"2004","Canada","","Canadian Broadcasting Corporation (CBC)","Professional","Percent","239","units","0","v28465928","1.3.14","23.8","","","","1"
"2004","Canada","","Canadian Broadcasting Corporation (CBC)","Not working","Percent","239","units","0","v28465929","1.3.15","11.5","","","","1"
"2004","Canada","","Canadian Broadcasting Corporation (CBC)","Occupation unknown","Percent","239","units","0","v28465933","1.3.19","14.7","","","","1"
"2004","Canada","","Contemporary music","General labourer","Percent","239","units","0","v28465934","1.4.1","11.6","","","","1"
"2004","Canada","","Contemporary music","Service industry worker","Percent","239","units","0","v28465935","1.4.2","11.2","","","","1"
"2004","Canada","","Contemporary music","Farmer, farm worker","Percent","239","units","0","v28465936","1.4.3","11.9","","","","1"
"2004","Canada","","Contemporary music","Fisheries worker","Percent","239","units","0","v28465937","1.4.4","9.7","","","","1"
"2004","Canada","","Contemporary music","Skilled tradesperson","Percent","239","units","0","v28465938","1.4.5","10.6","","","","1"
"2004","Canada","","Contemporary music","Skilled service worker","Percent","239","units","0","v28465939","1.4.6","10.4","","","","1"
"2004","Canada","","Contemporary music","Technical worker","Percent","239","units","0","v28465940","1.4.7","10.5","","","","1"
"2004","Canada","","Contemporary music","Clerical and related worker","Percent","239","units","0","v28465941","1.4.8","11.6","","","","1"
"2004","Canada","","Contemporary music","Artistic, literary, recreational worker","Percent","239","units","0","v28465942","1.4.9","7.6","","","","1"
"2004","Canada","","Contemporary music","Sales worker","Percent","239","units","0","v28465943","1.4.10","5.3","","","","1"
"2004","Canada","","Contemporary music","Middle manager","Percent","239","units","0","v28465944","1.4.11","7.6","","","","1"
"2004","Canada","","Contemporary music","Store owner, self employed, contractor","Percent","239","units","0","v28465945","1.4.12","6.4","","","","1"
"2004","Canada","","Contemporary music","Senior manager or executive","Percent","239","units","0","v28465946","1.4.13","3.9","","","","1"
"2004","Canada","","Contemporary music","Professional","Percent","239","units","0","v28465947","1.4.14","5.8","","","","1"
"2004","Canada","","Contemporary music","Not working","Percent","239","units","0","v28465948","1.4.15","5.2","","","","1"
"2004","Canada","","Contemporary music","Occupation unknown","Percent","239","units","0","v28465952","1.4.19","7.3","","","","1"
"2004","Canada","","Country music","General labourer","Percent","239","units","0","v28465953","1.5.1","9.4","","","","1"
"2004","Canada","","Country music","Service industry worker","Percent","239","units","0","v28465954","1.5.2","20.7","","","","1"
"2004","Canada","","Country music","Farmer, farm worker","Percent","239","units","0","v28465955","1.5.3","9.9","","","","1"
"2004","Canada","","Country music","Fisheries worker","Percent","239","units","0","v28465956","1.5.4","35.6","","","","1"
"2004","Canada","","Country music","Skilled tradesperson","Percent","239","units","0","v28465957","1.5.5","10.3","","","","1"
"2004","Canada","","Country music","Skilled service worker","Percent","239","units","0","v28465958","1.5.6","8.1","","","","1"
"2004","Canada","","Country music","Technical worker","Percent","239","units","0","v28465959","1.5.7","5.6","","","","1"
"2004","Canada","","Country music","Clerical and related worker","Percent","239","units","0","v28465960","1.5.8","12.1","","","","1"
"2004","Canada","","Country music","Artistic, literary, recreational worker","Percent","239","units","0","v28465961","1.5.9","7.7","","","","1"
"2004","Canada","","Country music","Sales worker","Percent","239","units","0","v28465962","1.5.10","3.1","","","","1"
"2004","Canada","","Country music","Middle manager","Percent","239","units","0","v28465963","1.5.11","8.2","","","","1"
"2004","Canada","","Country music","Store owner, self employed, contractor","Percent","239","units","0","v28465964","1.5.12","10.6","","","","1"
"2004","Canada","","Country music","Senior manager or executive","Percent","239","units","0","v28465965","1.5.13","4.9","","","","1"
"2004","Canada","","Country music","Professional","Percent","239","units","0","v28465966","1.5.14","4.7","","","","1"
"2004","Canada","","Country music","Not working","Percent","239","units","0","v28465967","1.5.15","14.0","","","","1"
"2004","Canada","","Country music","Occupation unknown","Percent","239","units","0","v28465971","1.5.19","10.5","","","","1"
"2004","Canada","","Dance music","General labourer","Percent","239","units","0","v28465972","1.6.1","0.7","","","","1"
"2004","Canada","","Dance music","Service industry worker","Percent","239","units","0","v28465973","1.6.2","0.0","","","","1"
"2004","Canada","","Dance music","Farmer, farm worker","Percent","239","units","0","v28465974","1.6.3","0.4","","","","1"
"2004","Canada","","Dance music","Fisheries worker","Percent","239","units","0","v28465975","1.6.4","0.0","","","","1"
"2004","Canada","","Dance music","Skilled tradesperson","Percent","239","units","0","v28465976","1.6.5","0.6","","","","1"
"2004","Canada","","Dance music","Skilled service worker","Percent","239","units","0","v28465977","1.6.6","0.8","","","","1"
"2004","Canada","","Dance music","Technical worker","Percent","239","units","0","v28465978","1.6.7","0.6","","","","1"
"2004","Canada","","Dance music","Clerical and related worker","Percent","239","units","0","v28465979","1.6.8","0.2","","","","1"
"2004","Canada","","Dance music","Artistic, literary, recreational worker","Percent","239","units","0","v28465980","1.6.9","0.8","","","","1"
"2004","Canada","","Dance music","Sales worker","Percent","239","units","0","v28465981","1.6.10","0.5","","","","1"
"2004","Canada","","Dance music","Middle manager","Percent","239","units","0","v28465982","1.6.11","0.4","","","","1"
"2004","Canada","","Dance music","Store owner, self employed, contractor","Percent","239","units","0","v28465983","1.6.12","0.2","","","","1"
"2004","Canada","","Dance music","Senior manager or executive","Percent","239","units","0","v28465984","1.6.13","0.4","","","","1"
"2004","Canada","","Dance music","Professional","Percent","239","units","0","v28465985","1.6.14","0.3","","","","1"
"2004","Canada","","Dance music","Not working","Percent","239","units","0","v28465986","1.6.15","0.0","","","","1"
"2004","Canada","","Dance music","Occupation unknown","Percent","239","units","0","v28465990","1.6.19","0.7","","","","1"
"2004","Canada","","Easy listening music","General labourer","Percent","239","units","0","v28465991","1.7.1","0.5","","","","1"
"2004","Canada","","Easy listening music","Service industry worker","Percent","239","units","0","v28465992","1.7.2","0.0","","","","1"
"2004","Canada","","Easy listening music","Farmer, farm worker","Percent","239","units","0","v28465993","1.7.3","1.1","","","","1"
"2004","Canada","","Easy listening music","Fisheries worker","Percent","239","units","0","v28465994","1.7.4","0.1","","","","1"
"2004","Canada","","Easy listening music","Skilled tradesperson","Percent","239","units","0","v28465995","1.7.5","1.1","","","","1"
"2004","Canada","","Easy listening music","Skilled service worker","Percent","239","units","0","v28465996","1.7.6","1.4","","","","1"
"2004","Canada","","Easy listening music","Technical worker","Percent","239","units","0","v28465997","1.7.7","1.5","","","","1"
"2004","Canada","","Easy listening music","Clerical and related worker","Percent","239","units","0","v28465998","1.7.8","0.5","","","","1"
"2004","Canada","","Easy listening music","Artistic, literary, recreational worker","Percent","239","units","0","v28465999","1.7.9","1.8","","","","1"
"2004","Canada","","Easy listening music","Sales worker","Percent","239","units","0","v28466000","1.7.10","5.5","","","","1"
"2004","Canada","","Easy listening music","Middle manager","Percent","239","units","0","v28466001","1.7.11","1.6","","","","1"
"2004","Canada","","Easy listening music","Store owner, self employed, contractor","Percent","239","units","0","v28466002","1.7.12","2.4","","","","1"
"2004","Canada","","Easy listening music","Senior manager or executive","Percent","239","units","0","v28466003","1.7.13","2.5","","","","1"
"2004","Canada","","Easy listening music","Professional","Percent","239","units","0","v28466004","1.7.14","3.2","","","","1"
"2004","Canada","","Easy listening music","Not working","Percent","239","units","0","v28466005","1.7.15","0.7","","","","1"
"2004","Canada","","Easy listening music","Occupation unknown","Percent","239","units","0","v28466009","1.7.19","3.3","","","","1"
"2004","Canada","","Golden-oldies, rock music","General labourer","Percent","239","units","0","v28466010","1.8.1","23.3","","","","1"
"2004","Canada","","Golden-oldies, rock music","Service industry worker","Percent","239","units","0","v28466011","1.8.2","4.9","","","","1"
"2004","Canada","","Golden-oldies, rock music","Farmer, farm worker","Percent","239","units","0","v28466012","1.8.3","17.3","","","","1"
"2004","Canada","","Golden-oldies, rock music","Fisheries worker","Percent","239","units","0","v28466013","1.8.4","12.0","","","","1"
"2004","Canada","","Golden-oldies, rock music","Skilled tradesperson","Percent","239","units","0","v28466014","1.8.5","19.0","","","","1"
"2004","Canada","","Golden-oldies, rock music","Skilled service worker","Percent","239","units","0","v28466015","1.8.6","14.6","","","","1"
"2004","Canada","","Golden-oldies, rock music","Technical worker","Percent","239","units","0","v28466016","1.8.7","20.9","","","","1"
"2004","Canada","","Golden-oldies, rock music","Clerical and related worker","Percent","239","units","0","v28466017","1.8.8","25.9","","","","1"
"2004","Canada","","Golden-oldies, rock music","Artistic, literary, recreational worker","Percent","239","units","0","v28466018","1.8.9","20.0","","","","1"
"2004","Canada","","Golden-oldies, rock music","Sales worker","Percent","239","units","0","v28466019","1.8.10","18.6","","","","1"
"2004","Canada","","Golden-oldies, rock music","Middle manager","Percent","239","units","0","v28466020","1.8.11","18.3","","","","1"
"2004","Canada","","Golden-oldies, rock music","Store owner, self employed, contractor","Percent","239","units","0","v28466021","1.8.12","17.5","","","","1"
"2004","Canada","","Golden-oldies, rock music","Senior manager or executive","Percent","239","units","0","v28466022","1.8.13","17.1","","","","1"
"2004","Canada","","Golden-oldies, rock music","Professional","Percent","239","units","0","v28466023","1.8.14","15.2","","","","1"
"2004","Canada","","Golden-oldies, rock music","Not working","Percent","239","units","0","v28466024","1.8.15","9.7","","","","1"
"2004","Canada","","Golden-oldies, rock music","Occupation unknown","Percent","239","units","0","v28466028","1.8.19","10.5","","","","1"
"2004","Canada","","Middle-of-the-road music","General labourer","Percent","239","units","0","v28466029","1.9.1","1.0","","","","1"
"2004","Canada","","Middle-of-the-road music","Service industry worker","Percent","239","units","0","v28466030","1.9.2","0.5","","","","1"
"2004","Canada","","Middle-of-the-road music","Farmer, farm worker","Percent","239","units","0","v28466031","1.9.3","1.9","","","","1"
"2004","Canada","","Middle-of-the-road music","Fisheries worker","Percent","239","units","0","v28466032","1.9.4","1.3","","","","1"
"2004","Canada","","Middle-of-the-road music","Skilled tradesperson","Percent","239","units","0","v28466033","1.9.5","1.5","","","","1"
"2004","Canada","","Middle-of-the-road music","Skilled service worker","Percent","239","units","0","v28466034","1.9.6","1.1","","","","1"
"2004","Canada","","Middle-of-the-road music","Technical worker","Percent","239","units","0","v28466035","1.9.7","0.9","","","","1"
"2004","Canada","","Middle-of-the-road music","Clerical and related worker","Percent","239","units","0","v28466036","1.9.8","1.6","","","","1"
"2004","Canada","","Middle-of-the-road music","Artistic, literary, recreational worker","Percent","239","units","0","v28466037","1.9.9","1.5","","","","1"
"2004","Canada","","Middle-of-the-road music","Sales worker","Percent","239","units","0","v28466038","1.9.10","1.0","","","","1"
"2004","Canada","","Middle-of-the-road music","Middle manager","Percent","239","units","0","v28466039","1.9.11","1.3","","","","1"
"2004","Canada","","Middle-of-the-road music","Store owner, self employed, contractor","Percent","239","units","0","v28466040","1.9.12","1.5","","","","1"
"2004","Canada","","Middle-of-the-road music","Senior manager or executive","Percent","239","units","0","v28466041","1.9.13","1.6","","","","1"
"2004","Canada","","Middle-of-the-road music","Professional","Percent","239","units","0","v28466042","1.9.14","1.0","","","","1"
"2004","Canada","","Middle-of-the-road music","Not working","Percent","239","units","0","v28466043","1.9.15","4.2","","","","1"
"2004","Canada","","Middle-of-the-road music","Occupation unknown","Percent","239","units","0","v28466047","1.9.19","5.3","","","","1"
"2004","Canada","","Other radio station formats","General labourer","Percent","239","units","0","v28466048","1.10.1","4.8","","","","1"
"2004","Canada","","Other radio station formats","Service industry worker","Percent","239","units","0","v28466049","1.10.2","16.4","","","","1"
"2004","Canada","","Other radio station formats","Farmer, farm worker","Percent","239","units","0","v28466050","1.10.3","4.9","","","","1"
"2004","Canada","","Other radio station formats","Fisheries worker","Percent","239","units","0","v28466051","1.10.4","2.3","","","","1"
"2004","Canada","","Other radio station formats","Skilled tradesperson","Percent","239","units","0","v28466052","1.10.5","3.6","","","","1"
"2004","Canada","","Other radio station formats","Skilled service worker","Percent","239","units","0","v28466053","1.10.6","3.6","","","","1"
"2004","Canada","","Other radio station formats","Technical worker","Percent","239","units","0","v28466054","1.10.7","4.7","","","","1"
"2004","Canada","","Other radio station formats","Clerical and related worker","Percent","239","units","0","v28466055","1.10.8","3.8","","","","1"
"2004","Canada","","Other radio station formats","Artistic, literary, recreational worker","Percent","239","units","0","v28466056","1.10.9","3.0","","","","1"
"2004","Canada","","Other radio station formats","Sales worker","Percent","239","units","0","v28466057","1.10.10","5.9","","","","1"
"2004","Canada","","Other radio station formats","Middle manager","Percent","239","units","0","v28466058","1.10.11","3.0","","","","1"
"2004","Canada","","Other radio station formats","Store owner, self employed, contractor","Percent","239","units","0","v28466059","1.10.12","4.4","","","","1"
"2004","Canada","","Other radio station formats","Senior manager or executive","Percent","239","units","0","v28466060","1.10.13","3.7","","","","1"
